,address,amount0_in,amount1_in,amount0_out,amount1_out,sender,to_address,transaction_hash,timestamp
82,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,1000000000,0,0,553662120316487998,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xa2d0d6ce831239bbf231a5e222d14ca6c20e1462,0xe1eb871f9686b575dd7060b0ebf21cd3945095b2aa4a081dafcdae365831b4c5,2023-03-19 15:52:00
83,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0,151038838707581046,271156481,0,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x5083b16da538c5022744526122243cf3bddb3bf2,0x2670af82f01c84a3ce5aa971f027ac1f44e2431796ff38e778486786fd1e1ea6,2023-03-19 15:51:00
84,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,2000000000,0,0,1107442166653269717,0x11a2e73bada26f184e3d508186085c72217dc014,0x11a2e73bada26f184e3d508186085c72217dc014,0xb17a8f60465f54b913ef9579f38ff7854e0bdd3994c3aadea8339792b0a69673,2023-03-19 15:50:00
85,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,400000000,0,0,221512269932690755,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7c6c06d21f46664afd7d12197ce105651d29d1b0,0xb5e37ea5c82a00678101c3a8ca6ab87c9c49b2f72a418e0136e675e188cfffb3,2023-03-19 15:50:00
86,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0,23586018434585442,42344022,0,0x1111111254eeb25477b68fb85ed929f73a960582,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x192aa37a531f7055e9d8be27f14dcfbf39f6357ed143f3139561aad9af4cf637,2023-03-19 15:50:00
87,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,500000000,0,0,276901525346741655,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x092e793afe54366601eb7ef7e63b6abb93edb485,0x2d8147536dd48c093a256bd1b0a21cb34bc73001fd3936fafff9fff3696f9fc2,2023-03-19 15:49:00
88,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,4109942258,0,0,2276570193859380866,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,0xc7b01d6c8790ce5d6381930580adb0af156b75b3d9c1e5be1b964572f0691a3e,2023-03-19 15:49:00
89,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,1801577389,0,0,998190511596749229,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,0x62cfe257db8e7bed1f684e1f93f375bdd37bfe808ab1510de36e7d6e4fd53cc9,2023-03-19 15:49:00
90,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0,99125000000000000,177820328,0,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0xe0ac4191e16cba3b5ed706a4fca5e26f4c052a79,0xb0460719fce7d0fbd485262b383852ad2c29fff5024767c5148601513439932d,2023-03-19 15:49:00
91,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0,50000000000000000,89696075,0,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x5083b16da538c5022744526122243cf3bddb3bf2,0xc6854f59b23bb6ae3497e5d12fd465e6f19cb7826db2baeeccef603866b2e908,2023-03-19 15:48:00
92,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0,212039764047499589,380390754,0,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x2106dd9dd533160de14b42657e5cf03253f27523,0xe05c905d9ca9a707bbec6db3f6cb144e3cc01f813067ec47fe28ab1a06451700,2023-03-19 15:47:00
93,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0,100000000000000000,179400472,0,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xc58d0b5f25633e37e8d0cc9a2c82c4397e1f826b,0x559bbb1f55a032b0b1477cb3c87708c9d1d527399fac358574b253d06cebfaa1,2023-03-19 15:45:00
94,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,7000000000,0,0,3879845932093654129,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x003b3109d25b55bba1518c507a8e5be94f551175,0x9f45aafb79f3322a5594cf2c9acc839433161a4155ab2ba4847302de0bda9c98,2023-03-19 15:43:00
95,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,297000000,0,0,164560454842133832,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0xca7c2771d248dcbe09eabe0ce57a62e18da178c0,0x0fd7209aba7f90720159802997e1a76c70f0e90370ba0dc747c184b7d6fda1a0,2023-03-19 15:43:00
96,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,125807434,0,0,69708152650881376,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xd502bb67ba55bcb3a536a49f623c6b63247b03b6,0x4ac634396ccaaac596c294042b5d7c57675dde2958791b3e88d331d198bb65d0,2023-03-19 15:43:00
97,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,1000000000,0,0,554462637938074042,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x003b3109d25b55bba1518c507a8e5be94f551175,0x9e65eb85c0b2a4dcc7df0725eeb06f90b58f6e0302fb1909f35952848b2b21eb,2023-03-19 15:42:00
98,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,1908274745,0,0,1058611013799713003,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,0x35048f2953f329a10b4c74afbdc89d5047dcff90553b50be17273230a03dad44,2023-03-19 15:40:00
99,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,4266258818,0,0,2366041263095375152,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,0xc86f7fd6ff579543bbf5fea92c9e3f67802d3c1ada10b969a502b8c62f4dbf13,2023-03-19 15:40:00
100,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,500000000,0,0,277403832349341200,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x2b53d2587cc440bea0c69a9488f57d0247e70561,0x2180f0d5e44ac23bf1d0bf3506260bf03536421ba9f6cbb7853b443095534e9a,2023-03-19 15:40:00
101,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0,932179263464562078,1670206986,0,0x11a2e73bada26f184e3d508186085c72217dc014,0xc20dfc2fca3bf326ba03551481c73f3bc72d9a5a,0x4b6a0cb50eeec552b26a7253ab9047a35831251a8165d189664adc4df25ba0a4,2023-03-19 15:39:00
102,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,243473046,0,0,135064889528393545,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x461dda49d5f7dcf461446fdbbb59384fd523cce2,0x36c05b6b737e634ff920c86cac95af8caa4849cc77a4bdb436f88057e781ab5d,2023-03-19 15:36:00
103,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,500000000,0,0,277385658487400335,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x1b425529c9d7472603e2dcf125fd195f71dfb412,0x477f456b5a513d2b450facb08df85258b1cb436ea1eed51dc4cd7acd10665517,2023-03-19 15:35:00
104,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,202621412,0,0,112404997078006345,0x1111111254eeb25477b68fb85ed929f73a960582,0xe20745b629df6456dc8840ff4bc6e275459b3edf,0x3022a46c310995332fe0987a7ee9cbc0c749775a47158c9d35fc16aa4a52d716,2023-03-19 15:35:00
105,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,495625000,0,0,274970833175041508,0x1111111254eeb25477b68fb85ed929f73a960582,0xdf4f3749bb4e96bf91a67c7e873d9c04198d924a,0xd810c9481631f1f30a942589ff1d4e6cd032f1e5cc7b682907679abc34bbd328,2023-03-19 15:34:00
106,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,2044502326,0,0,1134411561238817309,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x0a3421ae9b2540b63868abf898bec1bc59c5ca989e0e9e8f2f8a104147a58b6a,2023-03-19 15:34:00
107,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,587008972,0,0,325745991676745084,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xd3a9a2ebd567030bb1f1c3fb21a4a203d51c246b,0x36541bea02289b03ae8548ea5a85ff667057101cc2baa0cc44ca036d450283e3,2023-03-19 15:32:00
108,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0,50000000000000000,89560456,0,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x11181bd3baf5ce2a478e98361985d42625de35d1,0xe616ac4f518a37b3aa0772c9a88b8f62bf8f9533faeddda6e851c69b3c263b06,2023-03-19 15:28:00
109,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0,60000000000000000,107473502,0,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x5083b16da538c5022744526122243cf3bddb3bf2,0x83f57210960355eb8b194186b519cd4c95e82261fa2fb17bfaf84e3358464e26,2023-03-19 15:28:00
110,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0,270000000000000000,483643655,0,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x9247f812ff1037e15be98f12f76f4b011abf4d8b,0xabeb4bcbc1c49fdbfe793fbdb0d0e084af4952ed5aa5f73a39b0927355d3eaf4,2023-03-19 15:26:00
111,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0,558480367953079758,1000457638,0,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x5083b16da538c5022744526122243cf3bddb3bf2,0xbd14087eca08766f875416d4dc3cc379d2187b0992645d5d5d6613d834efcf3a,2023-03-19 15:25:00
112,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,396953560,0,0,220255838927142821,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x0b0d6c11d26b58cb25f59bd9b14190c8941e58fc,0xfafa5ceaf92f32431685914c0c5391ea8f05e3f8a9bf11f6a4d1e12b0dc4dd64,2023-03-19 15:25:00
113,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0,12900312268591978621,23133870124,0,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,0x6acd39bb175d4d07f49a69ebe13eb28ba25b2182594af13f99f5e02b3d4203d5,2023-03-19 15:24:00
114,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0,8226688700152392201,14777937514,0,0xf8b721bff6bf7095a0e10791ce8f998baa254fd0,0xf8b721bff6bf7095a0e10791ce8f998baa254fd0,0x9a7b2465c2093284c79a08bc6d237f1351df17099f6c62405790e89e07ba101c,2023-03-19 15:23:00
115,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,1999044940,0,0,1105539534605919789,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x55d5c232d921b9eaa6b37b5845e439acd04b4dba,0xc9411767f0c41051abbf2790ef6265897c0a05ee3192f19bc7b87def26f0d249,2023-03-19 15:23:00
116,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0,15000000000000000,26958237,0,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x5083b16da538c5022744526122243cf3bddb3bf2,0xda5d9b60cadd63e68a248e40e980e30efee266a436560c9c06c2a19503d1ef89,2023-03-19 15:21:00
117,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0,36106365039365712,64891199,0,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x35876b48399436664aa7cef8d6787ae0c25a2771,0x476d4ddc96048a3cd57b38169b2272bdb39244792487dcee9ccd0215e052756c,2023-03-19 15:20:00
118,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,550000000,0,0,304200858828873410,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x78467084b9edc2672c28c5cd8f076dc6f2ec1a66,0xad19af68050b767497b44891d7d04f901498892ffa3c1edba5fac50ec70b23ac,2023-03-19 15:18:00
119,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0,65241874323076502,117262570,0,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x2c59366336066571848273a6365bcc8f98c38d0e,0x99e142c39749f6ca3430e5c21f2367bab3b83a55d5d502d723dfbd61ef89e9c1,2023-03-19 15:16:00
120,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0,94984048284963395,170717495,0,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xe0ac4191e16cba3b5ed706a4fca5e26f4c052a79,0x498a3832e105325b0ee9b5fef1eb570aa1a4ce43b6a38852074c2cf5d67df720,2023-03-19 15:16:00
121,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0,600000000000000000,1078336298,0,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x5083b16da538c5022744526122243cf3bddb3bf2,0x9f10034cdb8966afc9c95ea8f5fbd6942f82bb5c3a1095fb104499a6590f07ba,2023-03-19 15:16:00
122,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,1493357445,0,0,825938968954289861,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x80a0102a1e601c55fd3f136128bb2d222a879ff3,0xe6638fedf3bab2d41813b2d8818f82ac9e750c11cbcae14f90ad5c3619fdc155,2023-03-19 15:15:00
123,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0,241031089051765201,433170249,0,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x57bbfdedff2f57b5115fa636303111ccfe372600,0x79d9dc33dccdb5b0f052595cd527ac2ac848cadde3ebe882099cc3274127bb3a,2023-03-19 15:13:00
124,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,138600000,0,0,76658839573817121,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0xe45b4a84e0ad24b8617a489d743c52b84b7acebe,0xd37d54076ae47f2206279317d0f658e5b87c64ae15c10fa205aaa042de3af1c0,2023-03-19 15:13:00
125,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0,14386979833899222,25855845,0,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xc835d0c06e5711e30c8585a897f27f86d8a447b2,0x70e32a9a754c755335782f5ccda977a0d0500e4826b45adf6848fc4286beb5d5,2023-03-19 15:12:00
126,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,154903758,0,0,85677280404744906,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x4add88166c8478594f33d51aeb81c9a3b8501c8d,0x67879d5d1e5ada9d6b1168fc62c9f05c47257d2638ac2611d5a32f44e4a68783,2023-03-19 15:12:00
127,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0,10996965464176630288,19780778667,0,0x9b7ee9fd51fc044e18d8ff44a1616b04b2ddea75,0x9b7ee9fd51fc044e18d8ff44a1616b04b2ddea75,0x3d7c555d8a7c7a2c3a5434e1edf866b14f1454984db6cb4a0c3ebddafa24961a,2023-03-19 15:10:00
128,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0,388360490209063606,699205782,0,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xf60c49576480cf9e1baa58ead6fa1b2bc2294cef,0xd1f540e83d6fdf29ddd9c0b79b6d62e628e2a78c6bb719b2e1b903e07519e7b6,2023-03-19 15:09:00
129,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0,20710612492310096,37288702,0,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xc835d0c06e5711e30c8585a897f27f86d8a447b2,0xa8fbbc597afbf3a882595d2024ce32329d8a0ceb1b2037366a8b87341b61cb13,2023-03-19 15:09:00
130,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0,21055868730701740,37910452,0,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xbbf9f0f8e2f3a7e4513bb0715a2a6cb8c61dce34,0xd6987b0ff54686298862c6d47c98ef479e0635d69603c4e728ccb2f9354a6100,2023-03-19 15:08:00
131,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0,15257828590517924,27471337,0,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x5370e4db012e3492508ea2eb6f93985ed44fc61a,0xd382c6cd9c21d02a5eda7ff6bad7047485c0e89cbe935aafe0f647aa5bafaacc,2023-03-19 15:06:00
132,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,38036436589,0,0,21055348134430027461,0xf8b721bff6bf7095a0e10791ce8f998baa254fd0,0xf8b721bff6bf7095a0e10791ce8f998baa254fd0,0x4e6d23402e59e873dbc01d15767dd93e557511666424655540e620966c5ac518,2023-03-19 15:05:00
133,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0,179451178046646356,323102442,0,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x76bb7a550c05ae1dcda72dc0d21762db794d301f,0xceaa22a40490f2e9f70d84348edc2a6a3a811fd929d27cf8f6d809d6c3edd2c6,2023-03-19 15:05:00
134,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,11056279584,0,0,6106807671500000256,0x280027dd00ee0050d3f9d168efd6b40090009246,0x280027dd00ee0050d3f9d168efd6b40090009246,0x27bf8207b1e27cc274c2a663aa8f736f38351c02107ac533e0f14c8a97875b8b,2023-03-19 15:05:00
135,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,10935363133,0,0,6066768884758307106,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,0xe86f0b4b35520844174406a2d6458f19866dc811419227352bfb4a0ac2ea8941,2023-03-19 15:04:00
136,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,21543781221,0,0,11969612160500000768,0x280027dd00ee0050d3f9d168efd6b40090009246,0x280027dd00ee0050d3f9d168efd6b40090009246,0xeec233b1ebbb931b7e739814bdd46f9366ef9639d8c939ae415e2021aaa6aadc,2023-03-19 15:04:00
137,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,186991879,0,0,103688276769622367,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x68f69a4056fcc82555a2553c5c2f83f3f6593834b1f2b01b4c50bb35acab706d,2023-03-19 15:04:00
138,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,150000000,0,0,83420503894490398,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xc1f4ecd6398ffc97d81cb3015aa6ef7b19773a08,0x324a7a3876179d272beb03b5eea0e33acb370192c6b678afeee6a8768c3e2d5d,2023-03-19 15:02:00
139,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0,1647164231715721695,2944425164,0,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xb6cc0677384b93111138358668527652b818f653,0x13dff6bfe8bc9113588c553571f176bc8f5a35f136f1e76c802e1d6943ed9527,2023-03-19 15:01:00
140,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0,207337090140170848,370685410,0,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xc835d0c06e5711e30c8585a897f27f86d8a447b2,0x486ddc7163e6200f1b7f5a5af11846ce24f863880eee5cd06fa7d4c3dd948ff2,2023-03-19 15:00:00
141,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0,157217165055886019,281087298,0,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x76bb7a550c05ae1dcda72dc0d21762db794d301f,0xbdfe78510a08a8dac414bfbf459cd69733b1075e13f6d96fa04ab6ce3650f483,2023-03-19 15:00:00
142,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,4000000000,0,0,2224240796171177917,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xd3a9a2ebd567030bb1f1c3fb21a4a203d51c246b,0x2fa621343e78c3c09541f09efb15e8eda06d44a1c2e45dad814590e56ee0bc46,2023-03-19 14:59:00
143,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0,86206222234412758,154079862,0,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x97d3f96c89eef4de83c336b8715f78f45ca32411,0xd97cff642059b141860d1697934f8fe27442931b2a23c32b8d9b098638c3a0ae,2023-03-19 14:58:00
144,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0,196446659785428662,351109051,0,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x76bb7a550c05ae1dcda72dc0d21762db794d301f,0xb99256dee6da4e821ca58df759b7c4c91ae3d65e41590e604bb5342751581379,2023-03-19 14:58:00
145,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0,99928631096195431,178609159,0,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x8ac4e053f8ba265de22aeb6964a4d4c75e1f2f9e,0xe6baa5e750b0fc6386e31343e17d65e00dcd3d04b1f16c3a20033b34771ea91e,2023-03-19 14:57:00
146,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,150000000,0,0,83419431661687361,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x8aeb846614f63342fdf2db8865c930b5257f21f0,0x3cbf8862c92891732cb41b50cdc3d30cbd93f876e590e9fc7c136fdb41a4bc21,2023-03-19 14:57:00
147,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,34650000,0,0,19269980210623589,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0xaf95d3a7a25f831dc2b9a6704554435957b51ec2,0x3af39f1d1cabac4dbe0ea7a6fe010d67b907d7eacbab4b4a1022347475c71612,2023-03-19 14:56:00
148,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0,22010858407176879,39341342,0,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x66e33d2605c5fb25ebb7cd7528e7997b0afa55e8,0x5ac394b128e70895915dbc198c1bfe2c53437bbedc8380b4c75bcc3cc59bfd48,2023-03-19 14:56:00
149,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0,88808738374487588,158734368,0,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x8ac4e053f8ba265de22aeb6964a4d4c75e1f2f9e,0x976f24356ab32e4f287359fe72dccb4261414830934ed37f12a39c5dd6a34a84,2023-03-19 14:56:00
150,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0,7727438590602361,13811709,0,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xd9f0ac8ef79960766ad83d46279dca8cc115697f,0xcbc37ad9a875184c3d0575787cb6c670eba11c04141539cf04710bbd40198898,2023-03-19 14:56:00
151,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,418664139,0,0,232895800149772878,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x023e2eddf6e68302bb7c9f4a24df470b96d688290ab9e8a74d1d62970bdd1320,2023-03-19 14:54:00
152,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0,20862514370901966,37289430,0,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x8ac4e053f8ba265de22aeb6964a4d4c75e1f2f9e,0x35fb5191b616f41a357e1ade019feadfefb6c27cfce06e1e51dbdf006e34f677,2023-03-19 14:54:00
153,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,3000000000,0,0,1668593068068383363,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x3322f41dfa379b6d3050c1e271b0b435b3ee3303,0x35ab606532ad14e83ffaf27bfcd899fae3e54f10b77650e4b5592201ff72aa87,2023-03-19 14:54:00
154,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,1524484612,0,0,848119284631688481,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x461dda49d5f7dcf461446fdbbb59384fd523cce2,0x07b7be36175f840c990ae5b78f4bebdba0fbff08937533da2a2dd0631cac7b8b,2023-03-19 14:53:00
155,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,2185799408,0,0,1216232811101215054,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xc54ba7aabe7164ca2aa092900060fe2ba6eccd8b,0x9373ea34c42e0708495bcbf5f37ca18a35b842c10f28dee0ab9f9dd4e17785cd,2023-03-19 14:53:00
156,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,1770900815,0,0,985548398230785066,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x8aeb846614f63342fdf2db8865c930b5257f21f0,0x9fc0a7dfcc91164eaf71b765fcf77b9262c72fe6406aeb508c4b267ed1a4a149,2023-03-19 14:51:00
157,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0,12000000000000000,21431422,0,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x032b17633c956c10845643f0bf9ea7c16a3cfb62,0x18468fcd29f52e79294b3c7d579bf40bd65af2370c72f3c83185538f371a920d,2023-03-19 14:50:00
158,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,69566725,0,0,38718738072433715,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x303ef729fd493ffdf8aa4fdef6197b9ee63a3fc4500655cfd7e661641a356476,2023-03-19 14:50:00
159,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0,49003645294008474,87518581,0,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0xe66b31678d6c16e9ebf358268a790b763c133750,0xff7a3327650ba6c4ea28af117b4cc82ef4aae48d333199e618c9e6b044e8f3ab,2023-03-19 14:48:00
160,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0,263830687050998550,471203115,0,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0xe66b31678d6c16e9ebf358268a790b763c133750,0xc5d0721383bcc906ce041ef7478ac1b84fa089dbe4df33470a7e8521ef49ea5c,2023-03-19 14:48:00
161,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0,77333223829053121,138121375,0,0x1111111254eeb25477b68fb85ed929f73a960582,0x7636a5bfd763cefec2da9858c459f2a9b0fe8a6c,0xb41f89952349a1b001cd5223054364240b276ab4e963c53f0e2ddde15e4174b4,2023-03-19 14:47:00
162,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0,208551940886462143,372493784,0,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0xe66b31678d6c16e9ebf358268a790b763c133750,0x4265296c6a055e6c7e4835e3218275b5f59ce6ef4e7ddf8498c34bbe377d3082,2023-03-19 14:46:00
163,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,189507864,0,0,105421009950794055,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x200b1c307ddec72234847dfd9a8d769edf2854016c210873257a6e59c16ac29d,2023-03-19 14:45:00
164,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0,2599053251974054378,4643210804,0,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x14c672916cf8bb4a08344aa641d7ca85e496193a,0xdc5dce07e553ae85dcd46f83142bed42702baf93f2276a6c084d3919acc13c89,2023-03-19 14:45:00
